Code,Name,Agreement,Auditor,Change,Debt,Delist,GEM,Halt,Insurance,Litigation,Loan,Potential Issue,Report,Resignation,Restriction,Restructure,Resumption,RTO,Share,Transaction,Long-stop,Offshore,Special Dividend,Specific Mandate,Fluctuation,Voting,IPO
01027,China Jicheng Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N
01028,C.banner International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01029,IRC Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01030,Future Land Development Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01031,Kingston Financial Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01033,Sinopec Oilfield Service Corporation - H Shares,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01035,BBI Life Sciences Corporation,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01036,Vanke Property (Overseas) Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01037,Maxnerva Technology Services Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01038,Cheung Kong Infrastructure Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01039,Fortunet e-Commerce Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01041,Lamtex Holdings Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01043,Coslight Technology International Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01044,Hengan International Group Co. Ltd.,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01045,APT Satellite Holdings Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01046,Universe International Financial Holdings Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01047,Ngai Hing Hong Co. Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01048,Yorkshine Holdings Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N
01049,Celestial Asia Securities Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01050,Karrie International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01051,G-Resources Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01052,Yuexiu Transport Infrastructure Ltd.,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01053,Chongqing Iron & Steel Co. Ltd. - H Shares,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01055,China Southern Airlines Co. Ltd. - H Shares,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N
01057,Zhejiang Shibao Co. Ltd. - H Shares,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N
01058,Guangdong Tannery Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01059,Kantone Holdings Ltd.,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01060,Alibaba Pictures Group Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01061,Essex Bio-Technology Ltd.,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
01062,China Development Bank International Investment Ltd.,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01063,Suncorp Technologies Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01064,Zhong Hua International Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01065,Tianjin Capital Environmental Protection Group Co. Ltd.-H Sh,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01066,Shandong Weigao Group Medical Polymer Co. Ltd. - H Shares,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01068,China Yurun Food Group Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01069,China Agroforestry Low-Carbon Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N
01070,TCL Multimedia Technology Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01071,Huadian Power International Corporation Ltd. - H Shares,Y,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01072,Dongfang Electric Corporation Ltd. - H Shares,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01073,China Agrotech Holdings Ltd.,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N
01075,Capinfo Co. Ltd. - H Shares,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01076,Imperial Pacific International Holdings Ltd.,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01079,Pine Technology Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01080,Shengli Oil & Gas Pipe Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01082,Hong Kong Education (Int'l) Investments Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01083,Towngas China Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01085,Hengxin Technology Ltd.,N,Y,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N
01086,Goodbaby International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01087,InvesTech Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01088,China Shenhua Energy Co. Ltd. - H Shares,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01089,Leyou Technologies Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01090,Da Ming International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01091,CITIC Dameng Holdings Ltd.,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01093,CSPC Pharmaceutical Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01094,China Public Procurement Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01096,Sino Energy International Holdings Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01097,i-CABLE Communications Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01098,Road King Infrastructure Ltd.,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01099,Sinopharm Group Co. Ltd. - H Shares,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01100,Mainland Headwear Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01101,China Huarong Energy Co. Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N
01102,Enviro Energy International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01103,"Shanghai Dasheng Agriculture Finance Technology Co, Ltd-H Sh",N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01104,APAC Resources Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01105,Sing Tao News Corporation Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01106,Sino Haijing Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01107,"Modern Land (China) Co., Ltd.",N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N
01108,Luoyang Glass Co. Ltd. - H Shares,Y,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01109,China Resources Land Ltd.,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01110,Kingworld Medicines Group Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01111,Chong Hing Bank Ltd.,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01112,Biostime International Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N
01113,Cheung Kong Property Holdings Ltd.,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01114,Brilliance China Automotive Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01115,Tibet Water Resources Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01116,Mayer Holdings Ltd.,N,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01117,China Modern Dairy Holdings Ltd.,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01118,Golik Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01120,Arts Optical International Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01121,Baofeng Modern International Holdings Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01122,Qingling Motors Co. Ltd. - H Shares,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01123,China-Hongkong Photo Products Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01124,Coastal Greenland Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01125,Lai Fung Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01126,Dream International Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01127,1010 Printing Group Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01128,"Wynn Macau, Ltd.",N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01129,China Water Industry Group Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01130,China Environmental Resources Group Ltd.,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01131,Agritrade Resources Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01132,Orange Sky Golden Harvest Entertainment (Holdings) Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01133,Harbin Electric Co. Ltd. - H Shares,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N
01135,Asia Satellite Telecommunications Holdings Ltd.,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01136,TCC International Holdings Ltd.,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01137,Hong Kong Television Network Ltd.,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N
01138,"COSCO SHIPPING Energy Transportation Co., Ltd. - H Shares",Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01139,Victory Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01140,OP Financial Investments Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01141,Skyway Securities Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01142,Siberian Mining Group Co. Ltd.,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01143,China Healthcare Enterprise Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N
01145,Courage Marine Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N
01146,China Outfitters Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01148,Xinchen China Power Holdings Ltd.,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01149,Anxin-China Holdings Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01150,Milan Station Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01151,Elec & Eltek International Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01152,Infinity Financial Group (Holdings) Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01155,Centron Telecom International Holding Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01157,"Zoomlion Heavy Industry Science and Technology Co., Ltd-H Sh",Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01159,Jimei International Entertainment Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01160,Grand Investment International Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01161,Water Oasis Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01163,Dejin Resources Group Co. Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N
01164,CGN Mining Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01165,Shunfeng International Clean Energy Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01166,Solartech International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01168,Sinolink Worldwide Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01169,"Haier Electronics Group Co., Ltd.",N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01170,Kingmaker Footwear Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01171,Yanzhou Coal Mining Co. Ltd. - H Shares,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N
01172,Midas International Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01173,Veeko International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01174,Pacific Andes International Holdings Ltd.,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,Y,N,N
01175,"Fresh Express Delivery Holdings Group Co., Ltd.",N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01176,Zhuguang Holdings Group Co. Ltd.,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01177,Sino Biopharmaceutical Ltd.,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N
01178,Share Economy Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01180,Paradise Entertainment Ltd.,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01181,Tang Palace (China) Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01182,Success Dragon International Holdings Ltd.,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01184,S.A.S. Dragon Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01185,China Energine International (Holdings) Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01186,China Railway Construction Corporation Ltd. - H Shares,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N
01187,Han Tang International Holdings Ltd.,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01188,Hybrid Kinetic Group Ltd.,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01189,Rosedale Hotel Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01190,"Bolina Holding Co., Ltd.",N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01191,Yueshou Environmental Holdings Ltd.,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01192,Titan Petrochemicals Group Ltd.,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01193,China Resources Gas Group Ltd.,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01194,Munsun Capital Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N
01195,Kingwell Group Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01196,Realord Group Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01197,China Hengshi Foundation Co. Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01198,Royale Furniture Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01199,COSCO SHIPPING Ports Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01200,Midland Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01201,Tesson Holdings Ltd.,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N
01202,Chengdu PUTIAN Telecommunications Cable Co. Ltd. - H Shares,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01203,Guangnan (Holdings) Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01205,CITIC Resources Holdings Ltd.,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N
01206,Technovator International Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01207,SRE Group Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01208,MMG Ltd.,N,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01210,Christine International Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01211,BYD Co. Ltd. - H Shares,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N
01212,Lifestyle International Holdings Ltd.,N,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01213,Mobicon Group Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01215,Kai Yuan Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01217,China Innovation Investment Ltd.,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01218,Easyknit International Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01219,Tenwow International Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01220,Zhidao International (Holdings) Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01221,Sino Hotels (Holdings) Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01222,Wang On Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01223,Symphony Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01224,C C Land Holdings Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01225,Lerado Financial Group Co. Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01226,China Investment and Finance Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N
01227,National Investments Fund Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01228,Superb Summit International Group Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01229,Nan Nan Resources Enterprise Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01230,Yashili International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01231,Newton Resources Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01232,Golden Wheel Tiandi Holdings Co. Ltd.,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N
